"Date","Canal","Year","Discharge","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_sal_psu","Precipitation_inches"
"2021-06-04","Little_River",2021,167.026714285714,69.9417708333333,12023.121875,6.89802083333333,0.16
"2021-06-05","Little_River",2021,152.823811550152,62.62375,14907.8627083333,8.6578125,0.02
"2021-06-06","Little_River",2021,80.3597878976917,63.7434375,14496.8171875,8.40739583333333,0.2
"2021-06-07","Little_River",2021,95.868609958506,64.7558333333333,12845.2151041667,7.37364583333333,0
"2021-06-08","Little_River",2021,87.3673440860212,64.0483333333333,11704.8682291667,6.66760416666667,0.12
"2021-06-09","Little_River",2021,54.4409213051818,53.2088541666667,11911.3248958333,6.765625,0.16
"2021-06-10","Little_River",2021,47.5150236966826,50.5865625,10343.9019791667,5.81041666666667,0
"2021-06-11","Little_River",2021,94.8598189415045,48.3742708333333,11289.7976041667,6.3825,0
"2021-06-12","Little_River",2021,24.9981257014592,25.068125,11930.0077083333,6.75864583333333,0.03
"2021-06-13","Little_River",2021,100.411550151976,44.7604166666667,8391.46135416667,4.64541666666667,0
"2021-06-14","Little_River",2021,127.267634146341,43.9375,5192.0765625,2.78864583333333,0.6
"2021-06-15","Little_River",2021,411.042873326467,84.9047916666667,2102.95947916667,1.0721875,2.46
"2021-06-16","Little_River",2021,693.255910652921,95.3215625,1484.7459375,0.744166666666667,0.67
"2021-06-17","Little_River",2021,627.25650755287,94.6345833333333,1362.5334375,0.679895833333333,0
"2021-06-18","Little_River",2021,497.385890269151,109.4125,1082.32447916667,0.533229166666667,0.36
"2021-06-19","Little_River",2021,357.902802325581,109.188191489362,986.044361702128,0.483617021276596,0
"2021-06-20","Little_River",2021,365.389943630214,108.16125,956.991041666667,0.468333333333333,0
"2021-06-21","Little_River",2021,294.261989583333,103.076145833333,1027.26135416667,0.504270833333333,0.01
"2021-06-22","Little_River",2021,276.498565737052,99.3596875,941.511041666667,0.460208333333333,0.16
"2021-06-23","Little_River",2021,232.026372881356,91.165,1027.35697916667,0.503333333333333,0
"2021-06-24","Little_River",2021,217.362210953347,99.0847916666667,844.273020833333,0.411354166666667,0.7
"2021-06-25","Little_River",2021,312.696592119276,111.3659375,701.728125,0.3403125,0.43
"2021-06-26","Little_River",2021,315.849822812846,108.8121875,733.854791666667,0.3559375,0.69
"2021-06-27","Little_River",2021,310.32440433213,109.239166666667,735.720625,0.356666666666667,0.1
"2021-06-28","Little_River",2021,297.107116788321,107.465,1651.195625,0.830520833333333,0.33
"2021-06-29","Little_River",2021,362.707066541706,110.287395833333,2668.21822916667,1.37583333333333,0.41
"2021-06-30","Little_River",2021,948.070692431562,118.590105263158,2456.89031578947,1.26610526315789,1.46
"2021-07-01","Little_River",2021,1576.72921804511,113.490729166667,2559.03375,1.3221875,0.03
"2021-07-02","Little_River",2021,1600.24283171521,112.465416666667,2071.4165625,1.05635416666667,0.56
"2021-07-03","Little_River",2021,1635.26246280992,111.163125,1690.63447916667,0.8515625,0.01
"2021-07-04","Little_River",2021,976.332566111655,109.8878125,1534.48885416667,0.767916666666667,0
"2021-07-05","Little_River",2021,531.214650817236,95.5977083333333,1589.875625,0.797604166666667,0.24
"2021-07-06","Little_River",2021,670.221411087113,105.1353125,1321.96635416667,0.657604166666667,1.4
"2021-07-07","Little_River",2021,1059.92673487544,100.202526315789,1212.36231578947,0.601684210526316,0.1
"2021-07-08","Little_River",2021,741.158775,106.1975,1127.6353125,0.556458333333333,0.01
"2021-07-09","Little_River",2021,307.99519872814,107.391666666667,959.012361111111,0.469583333333333,0
"2021-07-10","Little_River",2021,289.911138888889,117.2171875,833.231979166667,0.405104166666667,0.41
"2021-07-11","Little_River",2021,306.322355212355,116.274895833333,755.354791666667,0.366354166666667,0.16
"2021-07-12","Little_River",2021,775.076346294938,115.909583333333,492.773645833333,0.2359375,2.17
"2021-07-13","Little_River",2021,1496.28109529025,122.603229166667,325.305208333333,0.153645833333333,0.84
"2021-07-14","Little_River",2021,1682.79430674847,126.078229166667,333.600416666667,0.157604166666667,0.37
"2021-07-15","Little_River",2021,977.275237683665,120.736979166667,419.228125,0.198958333333333,0.02
"2021-07-16","Little_River",2021,587.836512915129,120.378645833333,418.368333333333,0.1984375,0.1
"2021-07-17","Little_River",2021,543.152397769516,113.13625,438.55,0.208958333333333,0.1
"2021-07-18","Little_River",2021,505.684142222222,112.902083333333,6887.7065625,3.8190625,0
"2021-07-19","Little_River",2021,461.118071297989,107.612916666667,9951.24729166667,5.56947916666667,0
"2021-07-20","Little_River",2021,417.540313653136,103.697291666667,10157.0913541667,5.6925,0.14
"2021-07-21","Little_River",2021,370.930396825397,100.777708333333,10405.426875,5.84,0
"2021-07-22","Little_River",2021,363.132574850299,98.1529166666667,10351.6844791667,5.80229166666667,0
"2021-07-23","Little_River",2021,364.579821930647,95.651875,10380.9484375,5.81927083333333,0.22
"2021-07-24","Little_River",2021,593.918360778443,92.2465625,10377.8044791667,5.82,1.22
"2021-07-25","Little_River",2021,696.881132394366,83.4904166666667,10396.45,5.83270833333333,0.04
"2021-07-26","Little_River",2021,569.448650732459,86.8222916666667,9931.8409375,5.5521875,0
"2021-07-27","Little_River",2021,317.267630827783,92.8004166666667,9593.064375,5.34875,0
"2021-07-28","Little_River",2021,351.59286727457,99.3305208333333,9410.78447916667,5.23864583333333,0
"2021-07-29","Little_River",2021,321.112347368421,94.9635416666667,10181.5103125,5.70229166666667,0
"2021-07-30","Little_River",2021,322.783745928339,99.0575,11002.83125,6.20135416666667,0
"2021-07-31","Little_River",2021,272.302617801047,94.8864583333333,11206.414375,6.32010416666667,0
"2021-08-01","Little_River",2021,278.883040103493,101.25125,10223.3332291667,5.72291666666667,0
"2021-08-02","Little_River",2021,290.439065789474,102.348541666667,10408.4904166667,5.83572916666667,0.01
"2021-08-03","Little_River",2021,360.229067357513,109.376354166667,10263.5280208333,5.75447916666667,0.81
"2021-08-04","Little_River",2021,422.763135135135,115.10375,9674.250625,5.4090625,0.01
"2021-08-05","Little_River",2021,423.98863674148,99.0013541666667,10712.0694791667,6.03291666666667,0
"2021-08-06","Little_River",2021,325.543340611354,104.444583333333,10495.3420833333,5.89677083333333,0
"2021-08-07","Little_River",2021,341.483908163265,103.440208333333,10724.3914583333,6.03125,0
"2021-08-08","Little_River",2021,319.644829857299,105.395416666667,11056.9694791667,6.23260416666667,0
"2021-08-09","Little_River",2021,303.890489844683,103.017659574468,10967.1014893617,6.17765957446808,0.01
"2021-08-10","Little_River",2021,286.034298150163,107.221770833333,10674.1628125,6.0009375,0.03
"2021-08-11","Little_River",2021,341.002814601345,107.9009375,10085.635,5.64729166666667,0.02
"2021-08-12","Little_River",2021,403.682955223881,107.128947368421,8712.46631578947,4.82505263157895,1.75
"2021-08-13","Little_River",2021,493.098169230769,107.834842105263,8466.48989473684,4.68136842105263,0.12
"2021-08-14","Little_River",2021,468.783230383973,100.815416666667,8745.96447916667,4.85104166666667,0.23
"2021-08-15","Little_River",2021,454.504378698224,99.2703125,8589.77354166667,4.76041666666667,0.26
"2021-08-16","Little_River",2021,331.027279792746,85.1604166666667,9918.66489583333,5.55427083333333,0
"2021-08-17","Little_River",2021,235.57799461642,97.5791666666667,9727.9953125,5.43458333333333,0.11
"2021-08-18","Little_River",2021,276.409338758901,98.1746875,9121.56604166667,5.06802083333333,0
"2021-08-19","Little_River",2021,158.062034739454,80.8095833333333,9732.119375,5.42802083333333,0
"2021-08-20","Little_River",2021,109.031539068666,85.5265625,9553.34239583333,5.31677083333333,0
"2021-08-21","Little_River",2021,237.5844,96.6440625,9454.45135416667,5.2559375,0
"2021-08-22","Little_River",2021,223.838082706767,92.08125,9390.10729166667,5.21614583333333,0
"2021-08-23","Little_River",2021,186.088705882353,92.1819791666667,9678.73333333333,5.389375,0
"2021-08-24","Little_River",2021,170.179447368421,94.908125,10149.9302083333,5.67520833333333,0
"2021-08-25","Little_River",2021,159.605193026152,95.8979166666667,10649.7386458333,5.98,0.04
"2021-08-26","Little_River",2021,182.547156862745,95.9447916666667,10895.7169791667,6.13708333333333,0.19
"2021-08-27","Little_River",2021,162.41004950495,96.1746875,10778.2961458333,6.06697916666667,0
"2021-08-28","Little_River",2021,167.655038167939,99.4235416666667,11152.5769791667,6.29479166666667,0
"2021-08-29","Little_River",2021,171.187136431784,87.0257291666667,11899.5916666667,6.74833333333333,0
"2021-08-30","Little_River",2021,159.388482549317,82.5072916666667,12276.81,6.97635416666667,0
"2021-08-31","Little_River",2021,168.407297650131,89.9848958333333,12517.5371875,7.12260416666667,1.07
"2021-09-01","Little_River",2021,157.802045123726,83.5017708333333,12673.078125,7.219375,1.18
"2021-09-02","Little_River",2021,232.49947633434,85.5271875,12683.1265625,7.23458333333333,0.95
"2021-09-03","Little_River",2021,259.947766853933,98.7834375,13106.46,7.5075,0.14
"2021-09-04","Little_River",2021,245.908464788732,106.092083333333,13519.3003125,7.7671875,0.37
"2021-09-05","Little_River",2021,215.937399267399,101.850833333333,14020.1615625,8.079375,0.48
"2021-09-06","Little_River",2021,304.019745293466,108.0728125,14510.5064583333,8.38666666666667,0.01
"2021-09-07","Little_River",2021,351.239950298211,103.628541666667,15115.4753125,8.764375,0
"2021-09-08","Little_River",2021,424.117848699764,97.2947916666667,15749.88,9.16583333333333,0.29
"2021-09-09","Little_River",2021,505.347769461078,86.7551041666667,9139.09625,5.16854166666667,0.21
"2021-09-10","Little_River",2021,267.48724789916,88.3981052631579,4045.41568421053,2.14347368421053,0
"2021-09-11","Little_River",2021,317.390420512821,98.4842708333333,0,0,0
"2021-09-12","Little_River",2021,245.054054054054,100.427916666667,0,0,0.59
"2021-09-13","Little_River",2021,282.650565805658,104.3521875,0,0,0.09
"2021-09-14","Little_River",2021,244.245863402062,102.213333333333,0,0,0
"2021-09-15","Little_River",2021,212.558797297297,90.0004166666667,0,0,0
"2021-09-16","Little_River",2021,235.002324263039,89.7488541666667,0,0,0.52
"2021-09-17","Little_River",2021,264.895220500596,94.350947368421,0,0,0.01
"2021-09-18","Little_River",2021,235.588115942029,98.6920833333333,0,0,0.32
"2021-09-19","Little_River",2021,271.921382868937,96.7387368421053,0,0,0
"2021-09-20","Little_River",2021,270.198449197861,98.6710416666667,0,0,0
"2021-09-21","Little_River",2021,240.307529274005,106.90376344086,6960.82806451613,4.19258064516129,0.34
"2021-09-22","Little_River",2021,240.406776084408,109.243854166667,19898.9301041667,12.1509375,0.21
"2021-09-23","Little_River",2021,209.017455156951,105.732395833333,21042.26875,12.9111458333333,1.12
"2021-09-24","Little_River",2021,539.1332,108.535729166667,18865.929375,11.5298958333333,0
"2021-09-25","Little_River",2021,505.270844036697,112.699479166667,17599.9769791667,10.72125,0.26
"2021-09-26","Little_River",2021,427.203499627699,104.350520833333,18360.9839583333,11.1805208333333,0.02
"2021-09-27","Little_River",2021,280.176614832536,105.261875,18236.4605208333,11.036875,0
"2021-09-28","Little_River",2021,222.245252659574,95.5468817204301,21019.2501075269,12.8493548387097,0
"2021-09-29","Little_River",2021,196.342893725992,89.6172916666667,22680.0204166667,13.9439583333333,0
"2021-09-30","Little_River",2021,182.867662337662,88.9494791666667,23046.2644791667,14.1884375,0
"2021-10-01","Little_River",2021,217.520048959609,101.289052631579,19610.8375789474,11.9566315789474,0.48
"2021-10-02","Little_River",2021,222.980151338766,115.972083333333,14212.8960416667,8.45270833333333,0.11
"2021-10-03","Little_River",2021,226.248325415677,114.331354166667,14601.955625,8.71895833333333,0
"2021-10-04","Little_River",2021,233.22140311804,106.691145833333,17546.5205208333,10.678125,0.04
"2021-10-05","Little_River",2021,212.235450281426,107.525625,18437.273125,11.2173958333333,0.03
"2021-10-06","Little_River",2021,241.870911111111,108.857157894737,18101.2938947368,10.9635789473684,0
"2021-10-07","Little_River",2021,236.630350877193,106.826914893617,18545.7345744681,11.2353191489362,0
"2021-10-08","Little_River",2021,183.580771889401,102.524791666667,20751.4022916667,12.6827083333333,0.132
"2021-10-09","Little_River",2021,246.757185230024,98.9407368421053,22351.1235789474,13.8266315789474,0.788
"2021-10-10","Little_River",2021,222.482770885029,96.9784375,23600.475625,14.5625,0
"2021-10-11","Little_River",2021,199.162323788546,94.7480208333333,23457.6884375,14.4586458333333,0.01
"2021-10-12","Little_River",2021,228.657585199611,92.2055208333333,23138.8011458333,14.2601041666667,0
"2021-10-13","Little_River",2021,200.23860841424,89.3682291666667,23273.3622916667,14.3213541666667,0
"2021-10-14","Little_River",2021,141.374120082816,91.9703125,22908.3957291667,14.0933333333333,0
"2021-10-15","Little_River",2021,219.432080536913,94.5767708333333,22756.7476041667,13.9916666666667,0.06
"2021-10-16","Little_River",2021,140.682761020882,96.8316666666667,22504.0113541667,13.8210416666667,0
"2021-10-17","Little_River",2021,151.712536407768,97.7621052631579,22327.1745263158,13.6954736842105,0
"2021-10-18","Little_River",2021,172.248973369356,87.2983333333333,26059.9138541667,16.1905208333333,0
"2021-10-19","Little_River",2021,102.093856366928,94.7074736842105,23423.0962105263,14.4066315789474,0
"2021-10-20","Little_River",2021,171.167929395791,94.0330208333333,24822.6795833333,15.3236458333333,0
"2021-10-21","Little_River",2021,182.770669975186,90.046914893617,26179.4479787234,16.2277659574468,0
"2021-10-22","Little_River",2021,173.722087912088,102.146145833333,21589.1385416667,13.3016666666667,1.53
"2021-10-23","Little_River",2021,272.367509208102,109.112978723404,18212.5813829787,11.0597872340426,0
"2021-10-24","Little_River",2021,329.413396436525,112.138125,17006.5433333333,10.2869791666667,0.3
"2021-10-25","Little_River",2021,322.913892013498,110.770315789474,18024.2401052632,10.9543157894737,0.14
"2021-10-26","Little_River",2021,294.745899234694,106.385053763441,20120.7602150538,12.3423655913978,0
"2021-10-27","Little_River",2021,218.817454931071,93.4420833333333,23946.9658333333,14.8082291666667,0
"2021-10-28","Little_River",2021,266.493232588699,91.3539583333333,24396.3570833333,15.1664583333333,0.03
"2021-10-29","Little_River",2021,238.817841796875,96.8341666666667,22340.4055208333,13.7945833333333,0.49
"2021-10-30","Little_River",2021,175.381638655462,94.7729166666667,23357.5742708333,14.4557291666667,0
"2021-10-31","Little_River",2021,156.001411509229,90.4158947368421,24851.7884210526,15.4495789473684,0
"2021-11-01","Little_River",2021,184.129565217392,92.4218947368421,23803.9154736842,14.7683157894737,0
"2021-11-02","Little_River",2021,131.207814485387,90.2215625,24681.8841666667,15.3563541666667,1.08
"2021-11-03","Little_River",2021,158.643190394511,100.6921875,21886.6783333333,13.4978125,0
"2021-11-04","Little_River",2021,141.45132569558,81.4277083333333,28528.6698958333,17.898125,0
"2021-11-05","Little_River",2021,370.535437500001,68.3998913043478,27205.9617391304,17.0119565217391,3.14
"2021-11-06","Little_River",2021,344.925486238533,92.025,21917.3566666667,13.556875,0
"2021-11-07","Little_River",2021,429.749885817308,98.0597894736842,20644.2771578947,12.7947368421053,0
"2021-11-08","Little_River",2021,306.957325162221,88.8705376344086,22848.3372043011,14.1355913978495,0
"2021-11-09","Little_River",2021,255.807204399633,80.842967032967,26219.0010989011,16.346043956044,0
"2021-11-10","Little_River",2021,204.751615460852,80.5654736842105,26588.4502105263,16.5478947368421,0
"2021-11-11","Little_River",2021,202.933919191919,85.0490625,24513.0002083333,15.1565625,0.01
"2021-11-12","Little_River",2021,249.951840958605,86.09,24680.867032967,15.3037362637363,0.03
"2021-11-13","Little_River",2021,210.163382961125,87.83,24552.61125,15.246875,0
"2021-11-14","Little_River",2021,270.788746411483,92.9835789473684,22917.4557894737,14.2032631578947,0
"2021-11-15","Little_River",2021,223.059301619433,88.7961052631579,23249.8455789474,14.4671578947368,0
"2021-11-16","Little_River",2021,144.272578034682,94.4637234042553,22461.7710638298,13.8764893617021,0
"2021-11-17","Little_River",2021,142.064532434709,90.90375,25029.284375,15.395625,0
"2021-11-18","Little_River",2021,342.741070578905,103.06376344086,20973.8510869565,12.7964130434783,0.91
"2021-11-19","Little_River",2021,476.813718176436,100.653541666667,20857.4996875,12.846875,2.41
"2021-11-20","Little_River",2021,592.239177377892,99.4630208333333,18992.0504166667,11.53125,0.26
"2021-11-21","Little_River",2021,666.463862793572,106.444526315789,14226.1247368421,8.52652631578947,1.38
"2021-11-22","Little_River",2021,662.6904293715,89.9828395061728,20945.1895061728,12.9691358024691,0.01
"2021-11-23","Little_River",2021,582.581357718537,91.2992708333333,21238.7710416667,13.1729166666667,0
"2021-11-24","Little_River",2021,526.347821969697,89.2507291666667,21996.6208333333,13.6160416666667,0
"2021-11-25","Little_River",2021,532.745779758116,98.300752688172,19756.3661290323,12.1078494623656,0
"2021-11-26","Little_River",2021,555.97224757953,86.4004166666667,24440.5969791667,15.191875,0
"2021-11-27","Little_River",2021,371.802599190284,87.5026041666667,23666.3114583333,14.6883333333333,0
"2021-11-28","Little_River",2021,268.536371428572,87.2204210526316,22928.6958947368,14.1869473684211,0
"2021-11-29","Little_River",2021,277.01508097166,84.119052631579,23711.7254736842,14.7898947368421,0
"2021-11-30","Little_River",2021,287.626539235413,90.2295789473684,21460.7711578947,13.3035789473684,0
"2021-12-01","Little_River",2021,183.984308797127,97.246,19793.7531578947,12.2050526315789,0
"2021-12-02","Little_River",2021,234.340610526316,95.1780208333333,20387.018125,12.5953125,0
"2021-12-03","Little_River",2021,222.311113585746,102.356105263158,18546.6171578947,11.3473684210526,0
"2021-12-04","Little_River",2021,159.80822,100.277789473684,20228.8557894737,12.474,0.01
"2021-12-05","Little_River",2021,240.314028230185,101.4053125,19693.1986458333,12.0747916666667,0
"2021-12-06","Little_River",2021,233.269430449069,103.321145833333,20176.2817708333,12.3964583333333,0.23
"2021-12-07","Little_River",2021,216.84784463895,106.031720430108,20539.4319354839,12.6184946236559,0.01
"2021-12-08","Little_River",2021,144.812710495963,85.3527083333333,26499.3805208333,16.4591666666667,0.01
"2021-12-09","Little_River",2021,106.845127877238,64.51,32899.0563541667,20.7336458333333,0
"2021-12-10","Little_River",2021,113.409495351926,72.3413541666667,30280.0563541667,18.9396875,0
"2021-12-11","Little_River",2021,88.0834428383703,61.1027083333333,33110.2140625,20.8160416666667,0
"2021-12-12","Little_River",2021,121.514541935484,81.9821276595745,27067.31,16.7864893617021,0
"2021-12-13","Little_River",2021,95.9958148631031,68.552688172043,30569.0840860215,19.0984946236559,0.21
"2021-12-14","Little_River",2021,101.153145478375,70.8019791666667,29898.89125,18.6384375,0.29
"2021-12-15","Little_River",2021,88.0329638854295,80.4582978723404,26435.4109574468,16.3170212765957,0.05
"2021-12-16","Little_River",2021,92.9919512195123,84.5533333333333,25244.4859375,15.5275,0
"2021-12-17","Little_River",2021,90.649121706399,77.8726041666667,27696.9407291667,17.1540625,0.08
"2021-12-18","Little_River",2021,103.218153034301,84.1151041666667,26124.0346875,16.1359375,0.39
"2021-12-19","Little_River",2021,113.540417193426,71.8047368421053,29732.0745263158,18.5915789473684,0.54
"2021-12-20","Little_River",2021,101.08681122449,73.7098958333333,29635.7817708333,18.5353125,0
"2021-12-21","Little_River",2021,116.664744069913,64.4106315789474,31768.1307368421,20.0358947368421,0.08
"2021-12-22","Little_River",2021,104.701653005465,65.3710752688172,32173.5479569892,20.3193548387097,0
"2021-12-23","Little_River",2021,100.419859335038,59.8616666666667,34008.7188541667,21.5310416666667,0
"2021-12-24","Little_River",2021,115.050125698324,67.1918085106383,31787.7639361702,20.1290425531915,0
"2021-12-25","Little_River",2021,110.642552631579,69.2326041666667,31088.8363541667,19.5508333333333,0.01
"2021-12-26","Little_River",2021,97.6377564979478,65.335376344086,33197.5535483871,20.9647311827957,0
"2021-12-27","Little_River",2021,107.810506155951,69.714,31986.3524210526,20.1197894736842,0
"2021-12-28","Little_River",2021,55.7334150076571,54.305054945055,36567.7898901099,23.2761538461538,0
"2021-12-29","Little_River",2021,120.671272727273,67.3307608695652,33318.6076086957,20.9859782608696,0
"2021-12-30","Little_River",2021,91.8273578199053,65.447,33653.4552222222,21.2498888888889,0
"2021-12-31","Little_River",2021,87.0271549636803,58.2616666666667,35627.2588541667,22.6190625,0
"2022-01-01","Little_River",2022,75.8193099273609,66.6404210526316,32226.2393684211,20.2338947368421,0
"2022-01-02","Little_River",2022,81.0907609988109,64.5470833333333,33558.934375,21.1663541666667,0
"2022-01-03","Little_River",2022,88.6880445544553,56.3612903225806,35980.5143010753,22.8513978494624,0
"2022-01-04","Little_River",2022,81.3233631713554,48.5723404255319,38795.8504255319,24.74,0
"2022-01-05","Little_River",2022,91.0104972375692,60.4397894736842,34225.4723157895,21.6365263157895,0.16
"2022-01-06","Little_River",2022,86.7009148665819,59.0036170212766,34963.5654255319,22.1556382978723,0
"2022-01-07","Little_River",2022,91.1836822194199,63.7443010752688,34230.8894623656,21.6498924731183,0.02
"2022-01-08","Little_River",2022,89.2937532133677,72.7238541666667,31539.0766666667,19.7775,0.04
"2022-01-09","Little_River",2022,85.821606475716,85.232,27030.2587368421,16.7024210526316,0.07
"2022-01-10","Little_River",2022,101.064657342657,64.3270212765957,34111.7472340426,21.5687234042553,0.06
"2022-01-11","Little_River",2022,113.593228070176,66.3947368421053,33193.7481052632,20.9712631578947,3.08
"2022-01-12","Little_River",2022,199.582556179775,105.228666666667,17114.51,10.4004444444444,0.11
"2022-01-13","Little_River",2022,155.968687664042,NA,NA,NA,0.01
"2022-01-14","Little_River",2022,97.1277806451611,NA,NA,NA,0.01
"2022-01-15","Little_River",2022,142.102831541219,NA,NA,NA,0
"2022-01-16","Little_River",2022,132.502406287787,NA,NA,NA,0.24
"2022-01-17","Little_River",2022,128.801349009901,NA,NA,NA,0.01
"2022-01-18","Little_River",2022,97.771805896806,NA,NA,NA,0
"2022-01-19","Little_River",2022,99.7190436835893,NA,NA,NA,0
"2022-01-20","Little_River",2022,303.684550458716,NA,NA,NA,0.22
"2022-01-21","Little_River",2022,453.189979577944,NA,NA,NA,0.81
"2022-01-22","Little_River",2022,450.600511695906,NA,NA,NA,0.01
"2022-01-23","Little_River",2022,342.886378763867,NA,NA,NA,0.02
"2022-01-24","Little_River",2022,240.952307692308,NA,NA,NA,0
"2022-01-25","Little_River",2022,190.006073903003,NA,NA,NA,0
"2022-01-26","Little_River",2022,225.45118,NA,NA,NA,0.04
"2022-01-27","Little_River",2022,191.382915214867,NA,NA,NA,0
"2022-01-28","Little_River",2022,140.559020833333,NA,NA,NA,0.01
"2022-01-29","Little_River",2022,121.653979496738,NA,NA,NA,0
"2022-01-30","Little_River",2022,138.008348946136,NA,NA,NA,0
"2022-01-31","Little_River",2022,153.925136674259,NA,NA,NA,0
"2022-02-01","Little_River",2022,165.760833333333,NA,NA,NA,0
"2022-02-02","Little_River",2022,168.724313063063,NA,NA,NA,0
"2022-02-03","Little_River",2022,111.447177419355,NA,NA,NA,0
"2022-02-04","Little_River",2022,178.663606138107,NA,NA,NA,0
"2022-02-05","Little_River",2022,180.403873517787,NA,NA,NA,0
"2022-02-06","Little_River",2022,160.537907949791,NA,NA,NA,0
"2022-02-07","Little_River",2022,167.007075038285,NA,NA,NA,0
"2022-02-08","Little_River",2022,121.566535764376,NA,NA,NA,0.01
"2022-02-09","Little_River",2022,142.433665594855,NA,NA,NA,0.22
"2022-02-10","Little_River",2022,132.196508688784,NA,NA,NA,0
"2022-02-11","Little_River",2022,112.201349782293,NA,NA,NA,0.28
"2022-02-12","Little_River",2022,127.382196132597,NA,NA,NA,0.02
"2022-02-13","Little_River",2022,169.155739371534,NA,NA,NA,0.69
"2022-02-14","Little_River",2022,202.182663185379,NA,NA,NA,0
"2022-02-15","Little_River",2022,151.807119113573,NA,NA,NA,0
"2022-02-16","Little_River",2022,155.206788218794,NA,NA,NA,0.04
"2022-02-17","Little_River",2022,160.000233837689,NA,NA,NA,0.01
"2022-02-18","Little_River",2022,173.047562408223,NA,NA,NA,0
"2022-02-19","Little_River",2022,163.462647503782,NA,NA,NA,0.33
"2022-02-20","Little_River",2022,137.435191545575,NA,NA,NA,0
"2022-02-21","Little_River",2022,146.145836849508,NA,NA,NA,0
"2022-02-22","Little_River",2022,161.094667651403,NA,NA,NA,0
"2022-02-23","Little_River",2022,140.845705521473,NA,NA,NA,0
"2022-02-24","Little_River",2022,135.939477477477,104.731875,22504.3722916667,13.8014583333333,0
"2022-02-25","Little_River",2022,150.832026239067,100.474623655914,27568.8789247312,17.280752688172,0
"2022-02-26","Little_River",2022,120.028557142857,102.126170212766,26852.5460638298,16.7828723404255,0
"2022-02-27","Little_River",2022,122.022647849462,93.782947368421,29169.7897894737,18.3990526315789,0.16
"2022-02-28","Little_River",2022,128.872183908046,108.151473684211,25283.1942105263,15.8598947368421,0.02
"2022-03-01","Little_River",2022,120.431439393939,92.3836363636364,29992.5136363636,18.9745454545455,0
"2022-03-02","Little_River",2022,147.481668822768,101.454545454545,27616.7560227273,17.4053409090909,0.09
"2022-03-03","Little_River",2022,124.725267175572,86.7638043478261,32216.7766304348,20.4452173913043,0.01
"2022-03-04","Little_River",2022,120.298154450262,90.4221052631579,31199.204631579,19.6853684210526,0
"2022-03-05","Little_River",2022,90.7907297297294,104.383846153846,27833.3007692308,17.3728571428571,0
"2022-03-06","Little_River",2022,114.179512820513,108.468444444444,26416.5592222222,16.3698888888889,0.01
"2022-03-07","Little_River",2022,130.406776212833,100.028854166667,27947.1889583333,17.5335416666667,0.03
"2022-03-08","Little_River",2022,136.701663619744,90.9929347826087,30467.2794565217,19.2551086956522,0
"2022-03-09","Little_River",2022,148.543915857605,85.6397894736842,32018.2991578947,20.2782105263158,0
"2022-03-10","Little_River",2022,179.71469924812,105.558210526316,26697.1250526316,16.7061052631579,0
"2022-03-11","Little_River",2022,112.916074450085,103.413191489362,25357.0339361702,15.8736170212766,0.01
"2022-03-12","Little_River",2022,165.256813380282,105.767634408602,24839.9865591398,15.4909677419355,0
"2022-03-13","Little_River",2022,71.0402824858758,56.2015053763441,38565.9564516129,24.8147311827957,0
"2022-03-14","Little_River",2022,77.0105028735631,83.2136363636364,31919.1140909091,20.3065909090909,0.03
"2022-03-15","Little_River",2022,-7.47793577981608,71.2624050632911,35253.527721519,22.4088607594937,0.4
"2022-03-16","Little_River",2022,71.9355102040815,91.7794444444445,29108.5871111111,18.3135555555556,0
"2022-03-17","Little_River",2022,133.095878693623,102.621847826087,25704.2867391304,16.0294565217391,0
"2022-03-18","Little_River",2022,116.106723891273,82.1091578947368,31286.0602105263,19.7364210526316,0.01
"2022-03-19","Little_River",2022,119.278401697313,88.4141111111111,28964.9611111111,18.1084444444444,0
"2022-03-20","Little_River",2022,155.322447552448,107.291489361702,23367.0905319149,14.4690425531915,0
"2022-03-21","Little_River",2022,121.806377410468,82.215,31810.2805434783,20.0798913043478,0
"2022-03-22","Little_River",2022,123.291183673469,94.7809782608696,27578.4895652174,17.2363043478261,0
"2022-03-23","Little_River",2022,81.2987499999997,82.695652173913,31165.7083695652,19.7339130434783,0
"2022-03-24","Little_River",2022,113.611783625731,73.4751685393258,34302.0653932584,21.9206741573034,0
"2022-03-25","Little_River",2022,71.4660197368424,76.1955434782609,33216.0059782609,21.1830434782609,0.4
"2022-03-26","Little_River",2022,72.5801277584205,78.8894623655914,33198.1124731183,21.0954838709677,0
"2022-03-27","Little_River",2022,68.9013650306747,71.1503260869565,35229.120326087,22.5304347826087,0
"2022-03-28","Little_River",2022,76.7827347611203,64.6143617021277,36510.979893617,23.4774468085106,0
"2022-03-29","Little_River",2022,85.0680070546738,61.9767368421053,36989.1311578947,23.8365263157895,0
"2022-03-30","Little_River",2022,0,40.0846153846154,44340.4095604396,28.606043956044,0
"2022-03-31","Little_River",2022,12.0975679347825,44.9202173913043,42857.0316304348,27.5544565217391,0
"2022-04-01","Little_River",2022,65.6139999999999,57.4034408602151,39530.8867741935,25.4048387096774,0
"2022-04-02","Little_River",2022,79.2837205882349,56.1672941176471,39054.8722352941,25.0248235294118,0.03
