"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT"
2021-07-10,33.0114583333333,7581.30322916667,5.38552083333333,4.18489583333333,0.515322916666667,7.31416666666667,6.1046875,-3.18395833333333,-1.15224745086624,0.281004885020062,-1.15672377350977,-0.304635699663471,-0.119536924085047,-0.491624286805806
2021-07-11,31.5910416666667,8817.26479166667,5.39666666666667,4.92104166666667,0.511927083333333,7.32822916666667,5.2540625,-3.41885416666667,-0.997056644197348,0.289506353841774,-1.00935854693662,-0.268897087869446,-0.308744960987996,-0.509862682835216
2021-07-12,35.7635416666667,7494.98614583333,5.37208333333333,4.16447916666667,0.526854166666667,7.33208333333333,6.06833333333333,-2.48145833333333,-1.16308566638866,0.270755450646221,-1.16081088040213,-0.259102060933305,-0.127623331736177,-0.437078946308093
2021-07-13,59.1189583333333,2068.941875,3.97239583333333,1.05854166666667,0.54128125,7.25291666666667,4.88666666666667,-2.05520833333333,-1.84439503146993,-0.796854236805706,-1.78257244269612,-0.460297208810784,-0.390466335731653,-0.403982930098626
2021-07-14,64.6239583333333,1719.4378125,3.4153125,0.868229166666667,0.53865625,7.220625,2.936875,-2.93677083333333,-1.88827974361561,-1.22176877193207,-1.82067011765709,-0.542363650708176,-0.824166560413188,-0.472431509077296
2021-07-15,61.3601041666667,2245.99614583333,3.99854166666667,1.14947916666667,0.514927083333333,7.2378125,4.010625,-3.0953125,-1.82216359972604,-0.77691153891552,-1.76436813495615,-0.498683125182143,-0.585327906923646,-0.484741415399585
2021-07-16,45.2215625,5420.08208333333,4.97260416666667,2.9265625,0.505854166666667,7.31145833333333,4.46635416666667,-3.61572916666667,-1.42361645067018,-0.0339467262815264,-1.40862301463099,-0.311518691564543,-0.483958183503317,-0.525148965981818
2021-07-17,37.7436458333333,8371.3740625,5.546875,4.66,0.515520833333333,7.35625,5.60291666666667,-3.76,-1.05304393704292,0.404077550485793,-1.06161512791756,-0.197684594739127,-0.231147885848641,-0.536350818975491
2021-07-18,33.2780208333333,9314.4278125,5.54791666666667,5.21864583333333,0.52146875,7.36552083333333,4.97041666666667,-3.86375,-0.93463145834205,0.404872080282215,-0.949782708204558,-0.174123584000845,-0.371837476844809,-0.544406447554335
2021-07-19,30.5811458333333,9852.55458333333,5.70625,5.53916666666667,0.50896875,7.3778125,4.6925,-3.98083333333333,-0.867062748934269,0.525640609338323,-0.885619300511678,-0.142885389988288,-0.433655630464338,-0.553497337637287
